Codi massa d'aigua,Massa d'aigua,Codi Estaci¢,Nom de l'Estaci¢,UTM X,UTM Y,Tipus Variable,Timestamp,Valor,Unitat Mesura,Profunditat,Observacions
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),09/21/2010,23,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,10/26/2010,7.7,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,10/26/2010,17.515,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,10/26/2010,18.5298,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),10/26/2010,1130,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),10/26/2010,5.5,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),10/26/2010,59,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),10/26/2010,16,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),10/26/2010,16,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,12/20/2010,7.8,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,12/20/2010,18.9625,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,12/20/2010,20.1951,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),12/20/2010,1159,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),12/20/2010,5.9,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),12/20/2010,56.8,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),12/20/2010,9,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),12/20/2010,9,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,01/18/2011,7.8,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,01/18/2011,18.6562,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,01/18/2011,19.3687,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),01/18/2011,1157,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),01/18/2011,6.9,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),01/18/2011,60.8,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),01/18/2011,10,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),01/18/2011,10,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,03/08/2011,7.9,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,03/08/2011,17.8307,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,03/08/2011,19.2069,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),03/08/2011,1161,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),03/08/2011,8.4,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),03/08/2011,76,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),03/08/2011,10,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),03/08/2011,10,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,04/11/2011,8.1,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,04/11/2011,15.7436,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,04/11/2011,16.78,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),04/11/2011,1198,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),04/11/2011,9.1,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),04/11/2011,97.7,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),04/11/2011,18,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),04/11/2011,18,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,06/15/2011,8,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,06/15/2011,17.0406,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,06/15/2011,16.6333,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),06/15/2011,1211,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),06/15/2011,6,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),06/15/2011,70.9,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),06/15/2011,22,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),06/15/2011,22,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,07/05/2011,8,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,07/05/2011,17.722,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,07/05/2011,16.881,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),07/05/2011,1226,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),07/05/2011,5.8,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),07/05/2011,71.9,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),07/05/2011,26,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),07/05/2011,26,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),08/16/2011,1219,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),08/16/2011,5.3,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),08/16/2011,64.4,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),08/16/2011,25,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),08/16/2011,25,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,09/21/2011,7.8,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,09/21/2011,15.9092,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,09/21/2011,16.695,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),09/21/2011,1224,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),09/21/2011,5.26,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),09/21/2011,60.9,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),09/21/2011,23,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),09/21/2011,23,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,10/25/2011,7.7,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,10/25/2011,16.8289,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,10/25/2011,17.5789,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),10/25/2011,1248,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),10/25/2011,6.5,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),10/25/2011,68.7,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),10/25/2011,18,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),10/25/2011,18,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,12/19/2011,7.8,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,12/19/2011,14.8456,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,12/19/2011,15.74,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),12/19/2011,1203,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),12/19/2011,6.5,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),12/19/2011,68.2,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),12/19/2011,12,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),12/19/2011,12,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,01/18/2012,7.8,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,01/18/2012,15.4963,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,01/18/2012,15.6339,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),01/18/2012,1348,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),01/18/2012,11,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),01/18/2012,11,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,03/06/2012,7.9,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,03/06/2012,16.7246,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,03/06/2012,17.0636,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),03/06/2012,1398,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),03/06/2012,10,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),03/06/2012,10,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,04/16/2012,7.7,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,04/16/2012,15.8487,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,04/16/2012,16.7623,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),04/16/2012,1361,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),04/16/2012,13,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),04/16/2012,13,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,06/26/2012,7.9,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,06/26/2012,18.2066,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,06/26/2012,17.0532,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),06/26/2012,1297,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),06/26/2012,8.4,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),06/26/2012,106,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),06/26/2012,26,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),06/26/2012,26,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,07/05/2012,7.9,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,07/05/2012,17.4306,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,07/05/2012,16.5418,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),07/05/2012,1302,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),07/05/2012,7.3,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),07/05/2012,89,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),07/05/2012,26,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),07/05/2012,26,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,09/19/2012,8,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,09/19/2012,15.9139,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,09/19/2012,16.9828,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),09/19/2012,1324,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),09/19/2012,8.5,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),09/19/2012,101,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),09/19/2012,22,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),09/19/2012,22,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,10/24/2012,8,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,10/24/2012,16.5204,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,10/24/2012,15.8176,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),10/24/2012,1341,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),10/24/2012,8.4,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),10/24/2012,95.3,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),10/24/2012,19,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),10/24/2012,19,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,12/18/2012,7.9,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,12/18/2012,15.8083,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,12/18/2012,16.5267,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),12/18/2012,100,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),12/18/2012,3.9,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),12/18/2012,83,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),12/18/2012,11,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),12/18/2012,11,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,01/22/2013,7.8,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,01/22/2013,16.6728,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,01/22/2013,16.2276,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),01/22/2013,955,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),01/22/2013,10,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),01/22/2013,89,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),01/22/2013,9,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),01/22/2013,9,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,03/18/2013,7.9,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,03/18/2013,17.0702,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,03/18/2013,16.1551,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),03/18/2013,1448,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Oxigen dissolt (camp),03/18/2013,10.4,mg/L,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,% Saturaci¢ d'oxigen (camp),03/18/2013,97,%,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),03/18/2013,10,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),03/18/2013,10,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,04/11/2013,8.1,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,04/11/2013,15.3199,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,04/11/2013,16.0538,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),04/11/2013,1352,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),04/11/2013,14,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),04/11/2013,14,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,06/25/2013,8,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,06/25/2013,15.0343,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,06/25/2013,15.9956,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),06/25/2013,1303,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),06/25/2013,23,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),06/25/2013,23,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,07/03/2013,8.1,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,07/03/2013,14.8654,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,07/03/2013,14.7926,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),07/03/2013,1306,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),07/03/2013,24,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),07/03/2013,24,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,09/23/2013,8,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,09/23/2013,15.4859,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,09/23/2013,15.6007,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),09/23/2013,1323,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),09/23/2013,22,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),09/23/2013,22,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,10/22/2013,7.7,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,10/22/2013,15.7226,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,10/22/2013,14.5536,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),10/22/2013,1349,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),10/22/2013,19,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),10/22/2013,19,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,12/12/2013,7.9,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,12/12/2013,15.8158,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma de cations,12/12/2013,15.8819,meq/L,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Conductivitat (camp),12/12/2013,1487,æS/cm,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),12/12/2013,11,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Temperatura de l'aigua (camp),12/12/2013,11,§C,0,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,pH,01/27/2014,7.7,u.pH,,
0450401,Estanys de Banyoles,045040100,QLSup - Estanys de Banyoles,480010,4663228,Suma d'anions,01/27/2014,15.3876,meq/L,,
